0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,-0.660159339148824,-0.23436344252466534,-0.5036489972185186,-0.5105869460123955,-0.2846319887752192,1.5667180483463117,-0.8245463162330524,-0.27531425085549854,-1.1043397457245696,-0.1724754963438937,-0.8811326466414361,1.3930069787565345,2.3810434190762506,-1.0482930139109752,0.8750204441793931,0.591400658350715,0.8897527225707882,-0.47312460677288326,-1.6154753375200874,0.8039347192415278,0.24864747411719854,-1.0551204018214497,1.1293047974946344,2.956057623953835,0.7167878884484505,0.8813074127211942,-0.7244242059155497,0.02213475398800714,-0.4426785499257348,0.7306583217403966,4.542367259944776,1.363496128244668,1.0040626161668247,2.387999530372576,1.269054463902087,-3.270960022130269,3.5254451599795416,-3.6156263896766117,0.8837025883920574,-0.49171205856235317,1.231184750072924,1.461360181320998,-0.020618119712975173,1.4206817129563445,1.0873638121685545
0,0.3694353107187467,1.1044610805354118,2.5425189612255292,1.785203269139109,-2.528969220238365,0.12137122585924022,-0.30022135477501083,-1.8998932466969487,0.7354940322801424,-1.8203807381108514,-0.6835504704561208,-2.997979781438243,-1.0376091098407207,0.05418407002014328,-0.8628974788599889,2.4728699023367136,-0.22104320686735093,-0.3816088200578917,0.3212848898432594,0.22207518347012378,0.703559877086524,0.6572974171520065,0.32225352495505455,0.40237698349439216,1.1676931872419154,0.987733683781612,0.8683705718883953,-1.3987811259455245,-0.10803122303327677,1.1010895667476703,0.5495062060785473,-1.4486019176841738,-0.46067135735564535,2.27831493944747,-1.1989498056747547,-1.2206228348158894,2.321316930948386,-0.9616539549845706,-0.1697498596948772,0.17675688202035414,0.23068539404390584,1.500293888406933,-1.3959841347459359,2.027565584100564,-0.29689250793300603
0,1.031232613838209,0.7852805338694158,-0.6479137532946756,1.811756761816861,-1.9413436782124704,0.05399257634737945,1.596391812701951,0.32439348858216355,1.5509388009765894,1.2596222258144498,-1.4986138309267507,-2.1348465176391844,-1.1679996149411154,-2.268196903556051,0.44668770806112085,1.0158419007495292,-0.276229276312442,-1.6282941647520233,0.4603064426160453,-1.3953105830012607,-0.1761907894808277,0.4245194922437351,-0.9005225735346976,0.1740148919701022,0.20044654673179546,1.5860729762930952,-1.293353840629546,-0.7891998266788275,-0.6128366133716732,-0.680804867806799,1.666223637319408,-0.15354457619133183,-1.4316408338499427,0.2216753330333096,-2.959715152320942,-1.5727967264025182,3.207596089492558,1.1545613240532102,0.5719573227273315,-2.035742272775154,1.3971599923789533,-1.0562268980250444,3.7707186657175282,0.6947145574168911,-0.9344170779244036
0,-1.5638624261480116,1.6633659344567802,-1.4409975541049922,1.0406043543123862,-0.4595901839925843,-0.5363109624883848,0.7698244455522245,0.3574448603280545,0.2633544632346458,0.22677066622522124,0.5778233530872336,-0.26306739657038103,-0.19192404181013886,0.8043418416111686,0.20129533166304783,0.1839290148226421,-1.203294971379203,0.5172134032906909,-0.4075681616229512,-0.2849139706652224,-0.4430032005209693,-1.4647701344226278,0.09459904259981156,-0.17279352459764918,0.9005087009035465,0.6469160456716646,0.4857699405006133,0.005749532954900726,0.3051758633430703,-0.5572784458656086,1.0334864443207608,-0.25962160594936723,-0.9307021493317155,0.8457402187433789,0.15928907942923962,1.1856951746852056,-0.8858402644047411,-0.03471192232276831,0.9069422133046086,-0.8230168160005558,-0.07701301326151617,-0.5487429970029809,-1.1908405488703837,-0.0306535637687209,0.9872063582595265
0,-0.8767828393883211,-0.023173458089348183,-0.620168999133265,-0.22715892322788814,-0.9319875593255188,0.009126283574800099,-0.016839426513051838,1.391472511237382,-0.2217879990029676,0.4617379086983879,0.6238923449922689,-0.7918427635850005,0.48218576256433265,2.448687918812994,-1.2335140776003506,-0.8994532627285923,-0.42266909298005173,0.7947124859543838,-0.38773164486649325,1.6534374376701066,0.41017854087644334,-0.863517706647032,0.6234619673271438,-1.6873705392087177,0.864901130129643,0.6111288646896847,-0.7033594276868155,0.6626548921786792,-1.8347766825881293,-0.6621344661857277,0.6060491540707258,1.1403669295634133,-0.5931712521003238,1.5400289287804998,0.463145727826417,0.2519079949027946,-0.19121503526471634,1.495859778843393,0.8469832288071181,0.19427164173488426,1.4271156586313425,-0.5129339906194419,-1.2765180770388747,0.9597954247558832,-0.9651413852569359
0,-0.785681131895204,0.48146899759611544,2.034152185836242,-0.08109161379578829,-0.4342459989205411,-0.37843806598993907,1.039051752239183,-0.6660164786313513,-0.25133873014114066,0.6983008780301443,0.8949451449433613,-1.2873597313193914,1.11537080825528,-0.8602555234643718,0.203663286165334,-0.27063051449227815,0.8318459351401731,-0.06214402522067293,-1.0114578597927635,-0.801367651319559,-0.9258165488470819,0.3156286630700243,-0.7524805065949945,-0.7098935423327396,-0.6742569033569767,0.05056708630881069,0.4435750240029314,-0.2238826419393234,-0.1431061432155275,-0.19501856321990113,0.5133977016275193,0.5815677954014153,0.1848967186244585,1.3185891737041047,-0.38466093649944866,-0.30647326631058935,-0.5842786770093643,-1.263840903838705,-0.15496399076060982,-1.1510422393688162,-0.8925242357339283,-0.8522912383242793,0.19047572457783396,-0.1903373686424407,-0.9954421629631136
0,-1.3449515106740786,1.1251274979173227,-1.1431515168429065,0.9913950287353651,-0.9869444154926234,-0.30787000844308776,-0.5004300535173432,0.6365538516713244,0.6807821737595791,-0.5309675136433534,0.7969559561422366,-0.36229863406279206,0.18310139026801547,1.2773935338605111,0.8632695166853802,-1.6698811393105988,0.28075479906206463,-0.3951658349680871,0.26839532252227283,0.7066739458587525,-1.4362034157270667,-2.2446131329307524,-0.1955809535968612,-0.9377096003630524,0.4085937067049232,-0.2671469128692708,-0.5825997882985774,-1.1213132052444414,0.21353606901312172,-1.003382110846428,-0.36597759458141577,0.6178749275834782,1.0693081751545586,0.4676457940832249,-0.2137853595682883,1.1214960331009636,-1.0185097580348081,-0.12544822561046917,0.05748962219173148,-1.6917907653100799,-0.17558679485849782,-0.06953575785367926,0.0929644600766298,-0.3575614467956867,-0.1720145356616368
0,-0.7894719700398785,0.05665114766420594,0.19040093521762982,-0.33658091557873887,-1.5189095326565707,-0.9578678230431513,0.37037752442606164,0.0025552506530216994,-1.303318105744533,0.2886972641668751,-1.2588887684926482,1.2863392066791572,0.043668817173509705,1.232022132846478,1.4104310071496782,0.31247701007821715,1.5852944633052386,0.0005838190897435486,0.24373734037464154,-0.529739685994386,0.022875780574823583,-1.0818799476894043,0.535578162357958,1.2981319571628234,-0.8944101507019575,0.27428539184391854,1.6021663191002848,1.3633760014252554,1.6129574186932758,-0.8026034324177899,0.6776482791762125,-0.051581906912072324,-0.01185723866165693,0.37127106944831395,1.8396737725656187,0.9071983124033557,0.5402071212962958,-0.13687748005744343,-0.6114179130025026,-1.4140158587644958,0.6242619279801864,1.5270608564387789,0.9701345992244744,-1.4995282028998218,0.3333511771548072
0,-0.4250563013623726,-0.39712732029055287,-0.22457427944573727,-0.3088798705521693,-0.06767672608763046,0.7185074036691086,0.057102591926743745,-0.7112578870213492,-1.061841342533191,0.00181029498699089,0.2409668837933503,0.3607222483604344,-0.4083062279301584,0.2962247725944963,1.155048571023303,-1.9239619094887996,0.04152005880290266,1.9040686682149135,-0.46300137955231374,0.7543909909378335,0.45076268790488594,-1.662280723023474,0.6630451590542152,-1.2059272696290653,0.09746630833278377,-0.3990654900948455,-0.31244349537708926,-0.1996571653236966,-0.14287647617296967,-0.15781080559467267,0.2576549234683702,-0.13316949613837348,-0.8436970941856978,-1.223195002261547,0.3682142786947124,-1.2969580047091973,0.012258325498438874,1.106007610240569,-0.7315045560477085,-0.7509596932794338,0.09943271983705364,-0.12004669149085513,0.7065332844530502,-0.15429994574350447,-0.14972354875726035
0,1.9229299182205881,0.41006012509152967,-0.8476740904158294,-0.928312492572168,-0.8586011557908863,-1.1290270729152163,-0.4619278209561302,3.066839693981499,-0.6676203041300525,0.152194887243593,-0.19362152257813459,0.18249803760427086,-0.23193288038503648,-1.3747859577385293,-1.8433789798342792,-0.4288110542611064,0.421722111824669,-0.4429022499500924,0.5279934849113582,-0.5315952330275393,-1.3168420074698493,0.28746128202607146,-1.4025802482105894,-0.39566793546461393,1.4235488982905682,0.4643813075190365,0.4777009502487392,1.3886034643442908,-0.45020357209210393,-0.21123651385758468,-0.988194108434356,0.315162175921912,-0.20073468549400442,0.46142654776108416,1.1637811170732744,-1.6081487225237543,0.42773724526786583,-0.7928709916679905,-0.4133944465830641,-0.2172108789990034,-0.39650396262149373,0.021526046500283433,-0.008460815503518558,-0.43604961080252436,-1.6842449770753594
